text,emotion
Ang iyong sobrang pagmamaliit sa sarili at sa iba ay nakakasulasok.,5
Hindi ko kayang tiisin ang iyong sobrang kasakiman at kapritso.,5
Nakakadiri ang iyong pang-aapi sa mga walang kalaban-laban.,5
Ang iyong pang-aagaw ng oportunidad at tagumpay ng iba ay nakakainis.,5
Nakakadiri ang iyong kakulangan ng pagpapahalaga sa kalikasan.,5
Hindi ko matanggap ang iyong pang-aagrabyado sa mga maralita.,5
Nakakasulasok ang iyong pang-aapi sa mga may kapansanan.,5
Ang iyong sobrang pagiging reklamador at walang pasensya ay nakakapikon.,5
Nakakadiri ang iyong sobrang kawalan ng utang na loob sa mga taong tumulong sa iyo.,5
"""Ay Matsing, kayhina mo talaga!",5
Gusto sana namin siyang isakay kaya lang mukha siyang malansa.,5
"""Bakit kasi isinilang pa ako? Paano akong naging manok Ay puro naman ungol?""",5
Ayaw ko sa amoy ng basura sa kalsada.,5
Kadiri ang lasa ng expired na pagkain.,5
Nakakasuka ang tingin sa maruming banyo.,5
Nandidiri ako sa mga insekto sa basurahan.,5
Kadiri ang amoy ng bulok na itlog.,5
Nakakadiri ang pagtapon ng dumi sa kalsada.,5
Ayaw ko sa lasa ng mapait na gamot.,5
Kadiri ang tingin sa mga uod sa basura.,5
Nandidiri ako sa pagkain ng sobrang maasim.,5
Ayaw ko sa amoy ng mabaho sa palengke.,5
Nakakadiri ang katas ng bulok na prutas.,5
Kadiri ang tingin sa mga surot sa kama.,5
Nakakadiri ang amoy ng matagal nang hindi nalilinis na inidoro.,5
Nandidiri ako sa mga lumot sa ilalim ng tubig.,5
Kadiri ang pagkain ng malalansa at matigas na pagkain.,5
Nakakadiri ang amoy ng mabahong paa.,5
Ayaw ko sa lasa ng sobrang alat na pagkain.,5
Nandidiri ako sa amoy ng bulok na gulay.,5
Kadiri ang tingin sa mga naglipanang langaw sa basura.,5
Ayaw ko sa amoy ng kulob na silong ng bahay.,5
Nakakasuka ang lasa ng sobrang maasim na prutas.,5
Kadiri ang amoy ng hindi nalilinis na plato.,5
Nandidiri ako sa mga natutuyong dumi sa kalsada.,5
Kadiri ang lasa ng bulok na karne.,5
Nakakadiri ang amoy ng matagal nang hindi nalilinis na kusina.,5
Ayaw ko sa amoy ng mabahong basura.,5
Nandidiri ako sa mga ipis na lumilipad sa loob ng bahay.,5
Kadiri ang tingin sa mga natuyong tae ng aso sa kalsada.,5
Ayaw ko sa lasa ng sobrang alat na isda.,5
Nakakadiri ang amoy ng mabahong mantika.,5
Kadiri ang amoy ng bulok na itlog sa loob ng bahay.,5
Nakakadiri ang lasa ng bulok na gulay.,5
Nandidiri ako sa mga kuto sa ulo.,5
Ayaw ko sa amoy ng kulob na sapatos.,5
Nakakasuka ang lasa ng sobrang maasim na sawsawan.,5
Kadiri ang tingin sa mga tae ng aso sa kalsada.,5
Ayaw ko sa amoy ng bulok na isda sa palengke.,5
Nakakadiri ang lasa ng matamis na pagkaing may amag.,5
Nandidiri ako sa mga nagkalat na basura sa ilog.,5
Kadiri ang amoy ng bulok na itlog sa ref.,5
Nakakadiri ang lasa ng pagkain na may lumot.,5
Ayaw ko sa amoy ng mabaho sa loob ng jeepney.,5
Nandidiri ako sa mga bulbol ng aso sa sofa.,5
Kadiri ang amoy ng bulok na karne sa tindahan.,5
Nakakadiri ang lasa ng pagkain na kinakain ng ipis.,5
Ayaw ko sa amoy ng bulok na sardinas.,5
Nakakadiri ang lasa ng sobrang alat na tsitsirya.,5
Nandidiri ako sa mga natuyong laway sa sahig.,5
Nandidiri ako sa mga bulok na itlog na amoy ay masangsang.,5
Nakakadiri ang mga lumot na lumalangoy sa tubig na inumin.,5
Kadiri ang mga ipis na nagpapakalat sa sulok-sulok ng bahay.,5
Nakakadiri ang mga duming nagkalat sa kalsada.,5
Nandidiri ako sa mga taong walang pakundangang dumudura sa kalsada.,5
Kadiri ang amoy ng mga public restroom na hindi nalilinis.,5
Nakakadiri ang tumambay sa mga maruming lugar.,5
Nandidiri ako sa mga pagkain na puno ng langgam.,5
Kadiri ang mga tirang pagkain na hindi na tinatapon.,5
Nakakadiri ang mga taong hindi marunong mag-alaga ng kanilang alaga.,5
Nandidiri ako sa mga taong walang kahihiyang nagpapakalat ng basura.,5
Kadiri ang pakiramdam kapag nakakakita ako ng mga alagang hayop na lugmok sa dumi.,5
Nakakadiri ang pagtambay sa mga lugar na mabaho.,5
Nandidiri ako sa mga taong hindi marunong mag-toothbrush.,5
Kadiri ang mga taong hindi marunong maglinis ng kanilang katawan.,5
Nakakadiri ang amoy ng mga bagay na nabubulok.,5
Nandidiri ako sa mga taong nagpapakalat ng kanilang natitirang pagkain sa opisina.,5
Kadiri ang lasa ng mga pagkain na sobrang alat.,5
Nakakadiri ang mga duming nagkalat sa tabi-tabi ng daan.,5
Nandidiri ako sa mga taong nagtatapon ng basura kahit saan.,5
Kadiri ang mga pagkain na may mga buhok.,5
Nakakadiri ang mga taong walang respeto sa kalikasan.,5
Nandidiri ako sa mga banyo na hindi nalilinis.,5
Kadiri ang amoy ng mga paslit na hindi naliligo.,5
Nakakadiri ang mga taong hindi naglilinis ng kanilang mga kuko.,5
Nandidiri ako sa mga taong hindi marunong magdisposa ng kanilang basura nang tama.,5
Kadiri ang pakiramdam kapag nahahawakan ko ang mga bagay na marumi.,5
Nakakadiri ang mga taong hindi marunong magtapon ng tamang basura sa tamang lugar.,5
Nandidiri ako sa mga taong hindi marunong magtapon ng kanilang balat ng prutas sa tamang basurahan.,5
Kadiri ang mga taong nagpapakalat ng dumi sa mga pampublikong lugar.,5
Nakakadiri ang amoy ng mga taong hindi naliligo ng matagal.,5
Nandidiri ako sa mga taong nagtatae kahit saan.,5
Kadiri ang lasa ng mga pagkain na sobrang maasim.,5
Nakakadiri ang mga taong hindi marunong maghugas ng kanilang mga kamay pagkatapos kumain.,5
Nandidiri ako sa mga taong walang pakundangang naglalagay ng kati sa publiko.,5
Kadiri ang mga taong hindi marunong mag-alaga ng kanilang mga ngipin.,5
Nakakadiri ang amoy ng mga paninda sa palengke na hindi nalilinis.,5
Nandidiri ako sa mga taong nagtatapon ng basura mula sa sasakyan.,5
Kadiri ang mga bagay na puno ng kalawang.,5
Nakakadiri ang mga banyo na puno ng tae.,5
Nandidiri ako sa mga taong hindi marunong mag-linis ng sarili matapos maglaro sa putikan.,5
Kadiri ang amoy ng mga lugar na matagal nang hindi nililinis.,5
Nakakadiri ang amoy ng basurang hindi naitapon.,5
Nandidiri ako sa mga insekto na gumagapang sa kusina.,5
Kadiri ang lasa ng pagkain na lumang-luma na.,5
Natuturn-off ako sa mga taong hindi marunong maglinis ng sarili.,5
Nakakadiri ang hitsura ng kinakain ng mga aso sa kalsada.,5
Kadiri ang pakiramdam kapag nadadamay ako sa maruming usapan.,5
Nawala na si Kanan sa tabi ko! ,6
"Mali pala ako, si Kanan pala ang kaniyang paborito.",6
Nawala na si Kaliwa sa tabi ko!,6
"Nandito lang pala 'yung isang tsinelas mo, iho!",6
"“Wow, pwede ko ba siyang hawakan?” tanong ni Anna.",6
"“Wow! Kapag nakabili ka na, pwede ko bang hawakan?”",6
Yikes!,6
Isang bubwit!,6
"Bigla, tumakbo ang bubwit sa pasilyo at pababa sa bodega ng alak. Tignan ninyo!",6
"""Habang naghahanap, biglang may narinig akong kahol."" ",6
"""Habang naglalaro, narinig namin ni Lala ang sigaw ng isang lalaki sa playground."" ",6
"""“Merong space ship sa bahay ninyo?” gulat na tanong ni Iya.""",6
"""Ang sorpresa naman ng tatay ni Filix ay isang isda na kulay asul.""",6
Nagulat si Mia sa handog sa kaniya.,6
Gulat na gulat si Donillo nang makita ang pares ng sapatos.,6
"""Paano nangyari ito?"" sabi niya habang sinusuri ang sapatos.",6
Nagising ang lahat at nagulat sa lakas ng ugong at siklab.,6
"Pag-ikot sa buwan, nagulat si Daginding; biglang lumiliwanag, biglang dumidilim.",6
Hinabol siya ng nagtatakang Prinsipe ngunit nawala sa dilim si Maria.,6
Nagulat ang mga tao pagpasok ni Maria.,6
"""Oo nga ano?!"" sabi ni Matsing at nag-isip.",6
Ngunit tinapik ni Pilandok ang manok at lumabas ang isang butil ng ginto!,6
Nanlaki ang mata ng sakim na datu.,6
Lumabas uli ang isang butil ng ginto!,6
Ayaw sanang maniwala ng Datu pero dahil hindi nalunod si Pilandok ay naniwala na rin siya.,6
Lalong nanlaki ang mga mata ng Datu sa sinabi ni Pilandok.,6
Nanlaki nang husto ang mga mata ng Datu.,6
"Wow, talaga po! Nanay, may sorpresa para sa amin si Ate Arya bukas! ",6
"""Nanlaki ang mga mata ni Mutya!""",6
"""Bago matulog, iniisip ni Mutya ang sorpresang inihanda ni Ate Arya para sa kanila kinabukasan.""",6
"""Sinurpresa siya ng kaniyang tatay na si Mang Nards.""",6
"""Pagkatapos naman ng ilang buwan, sinurpresa ulit si Filix ng kaniyang tatay.""",6
"""Pagkalipas muli ng ilang araw, sinurpresa na naman si Filix ng kaniyang tatay ng isa pang isda na pula.""",6
"""Noong Abril 15, 2018 sinupresa ako ng aking mga magulang sa pagpunta namin sa Hong Kong.""",6
"""“Wow! Thank you lola sa pasalubong! ",6
Biglang nakabihis na si Maria at isang karwaheng hila ng mga puting kabayo ang naghihintay sa kaniyang sumakay.,6
Bigla ay may naramdaman siyang kakaiba sa kanyang sarili. ,6
Ngunit biglang dumating ang tagtuyot.,6
"""Iginitgit niya pa ang ilong sa salamin, nang biglang may bali-balikong brasong sumuntok palabas ng bintana at sinapok siya sa mukha!""",6
"""KABOG! Bumagsak ang mga pader na nakapaligid sa lihim na hardin.""",6
"""Ang mahal kong aklatan, nasunog!""",6
"""Biglang-bigla, hindi na kami puwedeng pumasok sa eskuwelahan!""",6
"""Sandali, naalala kong bigla si Luis, na aking kasáma at naging kaibigan sa matagal na panahon.""",6
"""Biglang-bigla, hindi na kami puwedeng maglaro.""",6
"""Pero nakamamatay palá ang ipot ng mga ibong iyon, sumasabog!""",6
"""Aruy ko po! Ang sakit ng tyan ko!"" sabi ni Pikpakbum.",6
"Pero walang ano-ano, may biglang kumagat sa kaniyang buntot!",6
Hinimatay sa gulat ang masungit na si Tiya Justa.,6
"Nagulat si Mila nang nakita niya ang kanyang nanay.""",6
Umiiyak si Maria nang marinig niya ang isang matamis na tinig.,6
Laking gulat ko nang makita kong wala pa si Nanay sa bangko!,6
"Di kailangan ng gasolina, konting tulak lang--aandar na!",6
Makulay ang upuan nito at kumikinang--ang gara!,6
"Minsan, sasakay lang kaming dalawa sa madyik silya at bigla itong nagiging kotse.",6
"“Ah! Ako, tinutulungan ko rin sina Inay at Itay sa pagwawalis ng bahay namin.”",6
"""Pagkalipas muli ng ilang araw, sinurpresa na naman si Filix ng kaniyang tatay ng isa pang isda na pula.""",6
"""Pagkalipas muli ng ilang araw, sinurpresa na naman si Filix ng kaniyang tatay ng isa pang isda na pula.""",6
"""Isang araw habang si Filix ay nasa bahay nila, sinurpresa siya ng kaniyang tatay na si Mang Nards.""",6
"Pagkatapos noon, nagkuhanan ng litrato ang mga opisyal, namalikmata sa likas na kagandahan ng gubat.",6
"Dumadaloy na uli ang natuyong bukal, at pati ang ilog ay muling nagkabuhay!",6
Napakagulat ko nang bigla kang dumating.,6
Hindi ko inaasahang makita ka rito ngayon.,6
Ang labis na gulat ang nararamdaman ko sa iyong pagdating.,6
Nakakagulat ang biglang pagbabago ng iyong hitsura.,6
Sobrang gulat ko sa balitang iyong ibinahagi.,6
Napakalaking gulat ko nang biglang magparamdam ka.,6
Nakakagulat ang iyong biglang pagsalita.,6
Hindi ko inaasahan na ikaw ay nandito ngayon.,6
Ang gulat ko'y hindi mo maipagkakaila.,6
Nakakagulat ang iyong mga salita.,6
Hindi ko akalain na darating ka ngayon.,6
Ang labis na gulat ang bumalot sa akin.,6
Napakalaking pagtataka ko sa iyong pagdating.,6
Hindi ko inakalang magkikita pa tayo ngayon.,6
Nakakagulat ang iyong mabilis na paglapit.,6
Ang labis na gulat ang bumalot sa akin.,6
Hindi ko inaasahang magtatagpo tayo dito.,6
Napakalaking pagtataka ang aking naramdaman.,6
Ang gulat ko'y halos hindi ko maipinta.,6
Nakakagulat ang iyong biglang paglabas.,6
Hindi ko inaasahan na ikaw ay darating.,6
Ang labis na pagtataka ang aking nadama.,6
Nakakagulat ang iyong mabilis na pagtugon.,6
Hindi ko inakalang magtatagpo pa tayo dito.,6
Ang gulat ko'y hindi mo maipagkakaila.,6
Napakalaking gulat ang aking naramdaman.,6
Hindi ko inaasahang magiging ganito ka agad.,6
Nakakagulat ang iyong biglang pag-appear.,6
Ang labis na pagtataka ang bumalot sa akin.,6
Napakalaking gulat ko nang biglang dumating ka.,6
Hindi ko inakalang magkakasalubong pa tayo.,6
Nakakagulat ang iyong biglang pag-apak.,6
Ang gulat ko'y halos hindi ko maipaliwanag.,6
Hindi ko inaasahang magpapakita ka pa.,6
Ang labis na pagtataka ang aking nadama.,6
Nakakagulat ang iyong mabilis na pagdating.,6
Hindi ko inakalang magtatagpo pa tayo rito.,6
Ang gulat ko'y hindi ko maipinta.,6
Napakalaking gulat ko nang bigla kang dumating.,6
Hindi ko inaasahang magkakasalubong pa tayo dito.,6
Nakakagulat ang iyong biglang paglapit.,6
Ang labis na pagtataka ang aking nadama.,6
Napakalaking gulat ang aking naramdaman.,6
Hindi ko inaasahang magiging ganito ka agad.,6
Nakakagulat ang iyong mabilis na pagtugon.,6
Ang gulat ko'y halos hindi ko maipaliwanag.,6
Napakagulat ko nang biglang lumitaw ang multo sa harap ko.,6
Napabigla ako nang makita ko ang pagbabago sa itsura ng lugar.,6
Nagulat ako nang biglang sumabog ang bomba sa malapit na lugar.,6
Nabigla ako nang biglang magbukas ang pinto nang walang tao sa loob ng bahay.,6
Napakagulat ko nang biglang bumagsak ang malaking puno sa tapat ng bahay namin.,6
Nabigla ako nang biglang dumating ang mga bisita nang hindi ko inaasahan.,6
Nagulat ako nang biglang magdilim nang sobra sa kalagitnaan ng tanghali.,6
Napakagulat ko nang biglang may lumabas na ahas mula sa damuhan.,6
Nabigla ako nang biglang mawala ang kuryente nang walang paunang abiso.,6
Napabigla ako nang biglang tumunog ang alarma sa gitna ng gabi.,6
Nagulat ako nang biglang magbago ang desisyon ng aking boss sa huling sandali.,6
Napakagulat ko nang biglang magdilim nang sobra habang naglalakad ako sa kalsada.,6
Nabigla ako nang biglang sumigaw ang kaibigan ko sa gitna ng eksperimento.,6
Nagulat ako nang biglang bumagsak ang lata ng sardinas mula sa aparador.,6
Napabigla ako nang biglang may dumating na UFO sa kalangitan.,6
Napakagulat ko nang biglang sumigaw ang kapitbahay namin sa madaling-araw.,6
Nabigla ako nang biglang sumakit ang tiyan ko habang kumakain.,6
Nagulat ako nang biglang may sumulpot na multo sa litrato na kinukunan ko.,6
Napabigla ako nang biglang magtagilid ang sasakyan sa sobrang bilis.,6
Napakagulat ko nang biglang mawala ang isang mahalagang dokumento.,6
Nagulat ako nang biglang magparamdam ang patay sa panaginip ko.,6
Nabigla ako nang biglang magliyab ang kandila nang walang hangin.,6
Napakagulat ko nang biglang mag-iba ang kulay ng langit nang sobrang bilis.,6
Nagulat ako nang biglang magbukas ang ilaw nang walang taong gumagalaw.,6
Napabigla ako nang biglang magdilim ang paligid sa kalagitnaan ng araw.,6
Nabigla ako nang biglang bumigay ang upuan habang ako'y nakaupo.,6
Nagulat ako nang biglang magsalita ang laruan ng aking kapatid.,6
Napakagulat ko nang biglang may lumabas na multo sa harap ng aking computer.,6
Napabigla ako nang biglang mag-ingay ang kutsilyo habang ako'y nagluluto.,6
Nagulat ako nang biglang magbago ang panahon nang sobrang bilis.,6
Nabigla ako nang biglang magtulak ang aso sa pinto nang walang dahilan.,6
Napakagulat ko nang biglang magdilim ang kalangitan sa tanghaling tapat.,6
Nagulat ako nang biglang magkasalubong kami ng dating kaibigan sa ibang lugar.,6
Napabigla ako nang biglang magliyab ang mga kandila sa libingan.,6
Nabigla ako nang biglang mawala ang bata sa pagitan ng magulang niya.,6
Napakagulat ko nang biglang magbago ang tono ng boses ng kausap ko.,6
Nagulat ako nang biglang magsimula ang lindol nang walang paunang babala.,6
Napabigla ako nang biglang magbukas ang ilaw sa kuwarto nang mag-isa ako.,6
Nabigla ako nang biglang mag-ingay ang mga kandila sa bahay namin.,6
Napakagulat ko nang biglang mag-iba ang itsura ng aking kaibigan.,6
Nagulat ako nang biglang may sumulpot na anino sa bintana.,6
Napabigla ako nang biglang magbago ang direksyon ng hangin nang sobrang bilis.,6
Nabigla ako nang biglang magtunog ang telepono sa gitna ng gabi.,6
Napakagulat ko nang biglang mag-iba ang kulay ng mata ng kausap ko.,6
Napakagulat ko nang biglang lumitaw ang multo sa harap ko.,6
Hindi ko inaasahan na dadating ka ng ganitong oras.,6
Nagulat ako nang biglang sumabog ang bomba sa kabilang kanto.,6
Sobrang gulat ko nang makita kong naglaho na ang pera sa bulsa ko.,6
Nakakagulat na biglang nagbago ang panahon ng ganito.,6
Hindi ko inakalang magsasalita ka nang ganun sa harap ng lahat.,6
Napakagulat ko nang biglang tumawag ang matagal ko nang kaibigan.,6
"Grabe, hindi ko talaga inaasahang ikaw ang mananalo sa paligsahan.",6
Napakalaki ng gulat ko nang biglang lumindol nang malakas.,6
Nagulat ako nang biglang lumitaw ang aking pangarap sa harap ko.,6
Hindi ko inakala na ikaw pala ang nakatayo sa likod ko.,6
Sobrang gulat ko nang biglang magbukas ang pintuan ng sarili nitong sikreto.,6
Napakalaking gulat ko nang biglang tumigil ang orasan sa gitna ng eksaminasyon.,6
"Grabe, hindi ko akalain na ikaw ang magiging boss ko sa bagong kompanya.",6
Nakakagulat naman talaga ang mga balita ngayon.,6
Napakagulat ko nang biglang sumabog ang mga fireworks sa harap natin.,6
Hindi ko talaga inaasahan na magiging ganito ka-swerte ang araw na ito.,6
Nagulat ako nang biglang magparamdam ang dati nating guro sa social media.,6
Sobrang gulat ko nang biglang bumagsak ang isang eroplano malapit sa amin.,6
Napakalaki ng gulat ko nang biglang lumitaw ang long-lost kong kamag-anak.,6
Hindi ko inakala na magpapakita ka ng ganitong klaseng talento.,6
Napakagulat ko nang biglang mag-propose ka sa harap ng maraming tao.,6
"Grabe, hindi ko talaga inaasahang papayag kang mag-reunite tayo.",6
"Nakakagulat talaga ang bagong hairstyle mo, hindi kita agad nakilala.",6
Napakalaking gulat ko nang biglang magbago ang desisyon ng korte.,6
Hindi ko akalain na magiging ganito kaganda ang lugar na ito.,6
Nagulat ako nang biglang mag-announce na suspended ang klase bukas.,6
Sobrang gulat ko nang biglang sumiklab ang sunog sa kalapit na building.,6
Napakagulat ko nang biglang mawala ang lahat ng laman ng bank account ko.,6
Hindi ko talaga inaasahan na makikita kita dito sa ganitong lugar.,6
Napakalaking gulat ko nang biglang magtangka kang mag-prank sa akin.,6
"Grabe, hindi ko talaga akalain na magiging bestseller ang libro mo.",6
Nakakagulat naman talaga ang mga pangyayari ngayon sa politika.,6
Napakalaking gulat ko nang biglang matanggap ang trabaho na inaapplyan ko.,6
"Hindi ko inaasahan na darating ka ng ganitong oras, akala ko busy ka.",6
Nagulat ako nang biglang lumitaw ang UFO sa kalangitan.,6
Sobrang gulat ko nang biglang magbukas ang pinto ng sasakyan habang tumatakbo.,6
Napakagulat ko nang biglang magtangka kang mag-propose sa akin.,6
"Grabe, hindi ko talaga inaasahang magiging ganito kahaba ang pila.",6
"Nakakagulat talaga ang mga pangyayaring ito, parang galing sa pelikula.",6
Napakalaki ng gulat ko nang biglang mag-desisyon ka ng ganyan.,6
Hindi ko akalain na magiging ganito ka-efficient ang bagong sistema.,6
Napakagulat ko nang biglang magpakita ang ex ko sa party.,6
Sobrang gulat ko nang biglang mag-dive ka sa malalim na dagat.,6
Nagulat ako nang biglang mag-announce ng lockdown ang gobyerno.,6
"Grabe, hindi ko talaga inaasahang magkakasama tayo ulit.",6
Nakakagulat talaga ang mga revelations sa press conference kanina.,6
Napakalaking gulat ko nang biglang mag-iba ang itsura mo.,6
"Hindi ko inakala na darating ka ng ganitong oras, akala ko may sakit ka.",6
Di ko inaasahan na magkakaroon ng ganitong sorpresa ngayong araw.,6
